track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_s
In My Blood,Shawn Mendes,0.628,0.715,5,-7.097,1,0.0541,0.0524,0.0,0.11900000000000001,0.429,139.991,211.6
Without Me,Halsey,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.5329999999999999,136.041,201.661
Solo (feat. Demi Lovato),Clean Bandit,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.659999999999999e-05,0.35,0.565,105.005,222.653
Say Something,Justin Timberlake,0.7070000000000001,0.632,10,-7.031000000000001,1,0.0789,0.10300000000000001,1.09e-05,0.0841,0.37200000000000005,97.04,278.893
Remind Me to Forget,Kygo,0.6890000000000001,0.505,0,-6.388999999999999,1,0.0933,0.158,0.0,0.138,0.312,99.01700000000001,217.293
Him & I,G-Eazy,0.555,0.718,2,-6.244,1,0.113,0.0571,0.0,0.294,0.20600000000000002,87.814,268.867
Pray For Me (with Kendrick Lamar),The Weeknd,0.728,0.6679999999999999,2,-5.02,1,0.126,0.0805,1.49e-05,0.102,0.162,100.537,211.44
I'll Be There,Jess Glynne,0.623,0.851,7,-3.111,1,0.0409,0.0228,0.0,0.12,0.4,100.06299999999999,193.924
What Lovers Do (feat. SZA),Maroon 5,0.795,0.608,5,-5.222,0,0.0694,0.0767,2.92e-06,0.0853,0.386,110.001,199.849
I Like Me Better,Lauv,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.10400000000000001,0.419,91.97,197.437
Happier,Ed Sheeran,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.23600000000000002,89.792,207.52
Chateau,Angus & Julia Stone,0.6609999999999999,0.589,5,-11.217,1,0.0368,0.637,0.863,0.111,0.603,129.987,273.533
Better,Khalid,0.442,0.585,0,-10.332,0,0.0964,0.0984,0.391,0.14,0.11599999999999999,97.565,229.413
Born To Be Yours,Kygo,0.688,0.688,3,-5.84,1,0.0357,0.3,0.0,0.0982,0.451,114.01100000000001,193.321
